8.868401781002193188e-03,2.761859499192301115e+00,9.992301799706935217e-01,1.793984106045843419e+03,6.106711304804395279e-01,1.750640434965013128e+02,7.173174564684193683e+03,7.149614184824934604e+00,8.557025513948087081e+00,1.288941251412103854e-03,1.866020989446341316e+00,-6.221856510103149773e-01,9.997668471810734481e-01,0.000000000000000000e+00
8.988782303257496220e-03,2.825021883240879994e+00,9.992137517687074144e-01,1.796688135456818145e+03,6.096428458140750184e-01,1.790741998738673999e+02,7.183927519944024425e+03,7.093988746255227795e+00,8.503588987501750296e+00,1.372262812498961084e-03,1.863032494691443608e+00,-6.183540553750874746e-01,9.997379735715866689e-01,0.000000000000000000e+00
9.879472184570328025e-03,2.132733183929433007e+00,9.992806626312069618e-01,1.482520905515317509e+03,6.271056479775057868e-01,1.507477716247987587e+02,5.927950888877340731e+03,7.212494375629546539e+00,8.522178786844881060e+00,1.460518150904696133e-03,1.782647371178381901e+00,-6.422040422147333727e-01,9.998330594342927924e-01,0.000000000000000000e+00
8.553297601713846787e-03,2.063633453867185885e+00,9.993497371950159636e-01,1.586863887187254250e+03,6.249299570370270285e-01,1.559815365393923514e+02,6.345391915295149374e+03,7.297457816695552602e+00,8.610674289305880080e+00,1.574584131504553307e-03,1.781271605940761171e+00,-6.457562591635399585e-01,9.998563062103578147e-01,0.000000000000000000e+00
9.321621883924777544e-03,1.685123834150696887e+00,9.994215084492610313e-01,1.456590107222070174e+03,6.593200357640693898e-01,1.574583902640344490e+02,5.824675305054121964e+03,7.043695380565124786e+00,8.182877741003792949e+00,1.943363064033315143e-03,1.618855479381601459e+00,-6.597796235929418440e-01,9.998333928606725207e-01,0.000000000000000000e+00
1.025842437725088367e-02,1.789070811725703036e+00,9.993816651725933031e-01,1.446806857223398538e+03,6.603574772700269158e-01,1.603876155409196258e+02,5.785438358081865772e+03,6.916416738281149890e+00,8.100540847443914672e+00,2.030604062819114583e-03,1.676065184713690925e+00,-6.462937408598812272e-01,9.997660800938554804e-01,0.000000000000000000e+00
1.042060425355885618e-02,1.666138872825996042e+00,9.994921073556449764e-01,1.640400768484272021e+03,6.922391197036560362e-01,1.692401379751604225e+02,6.559936935064269164e+03,7.026816934569803053e+00,8.066389222838296291e+00,1.796706192312266500e-03,1.549826060073184575e+00,-6.767218992325901850e-01,9.998613812700456460e-01,0.000000000000000000e+00
1.064330419924254881e-02,1.663817207361856010e+00,9.994728647544524058e-01,1.578310859146546818e+03,6.776034606149228257e-01,1.677171078775198794e+02,6.311579619378816460e+03,6.909134754444059112e+00,8.009639330802736268e+00,1.802197082393603182e-03,1.601316713670958292e+00,-6.600629031433820071e-01,9.998009422991587236e-01,0.000000000000000000e+00
1.060768564608637748e-02,1.991755904923084408e+00,9.993752564003006711e-01,1.594233343637164808e+03,6.805556413948230521e-01,1.723107159037381848e+02,6.374941618643732909e+03,6.851979676735730607e+00,7.945119498083163201e+00,1.781186389103218103e-03,1.597741693260790186e+00,-6.579259142005927652e-01,9.997799691943889400e-01,0.000000000000000000e+00
9.933488901550662983e-03,1.699136079711644598e+00,9.994675463361435419e-01,1.595708956489371985e+03,6.715289705302369683e-01,1.646712096618398107e+02,6.381136689877776917e+03,7.133587141507099716e+00,8.260593159466985469e+00,1.899900322921169562e-03,1.624835869726092952e+00,-6.679929644552596857e-01,9.998657869937978004e-01,0.000000000000000000e+00
1.067949160802467157e-02,1.702060085162067971e+00,9.991790079535493030e-01,1.036668018712510502e+03,6.672233520793651174e-01,1.324890231600975312e+02,4.144970014764876396e+03,6.819325185586246896e+00,7.971888630379786456e+00,1.770540408026226656e-03,1.648624587597615099e+00,-6.460290121886105297e-01,9.997351059997443556e-01,0.000000000000000000e+00
1.070325117206206642e-02,1.830927351691429505e+00,9.992377146728882442e-01,1.201036928965613242e+03,6.584966180369894451e-01,1.422853351689020940e+02,4.802316788510764127e+03,6.945718012899424920e+00,8.149707038245299628e+00,1.671245310758990178e-03,1.695859308169642254e+00,-6.449458467854604082e-01,9.997713331513152779e-01,0.000000000000000000e+00
9.942319483825727555e-03,1.622988151869908302e+00,9.993670856205039144e-01,1.282239529440032356e+03,6.767119435043835729e-01,1.392773862953553135e+02,5.127335129608261013e+03,7.157209460087281094e+00,8.277361909329247425e+00,1.680751488408267682e-03,1.620131838380530542e+00,-6.704881960092363702e-01,9.998740602904654384e-01,0.000000000000000000e+00
9.827645995712230853e-03,1.398036525084396686e+00,9.994659247611268338e-01,1.308907220077111788e+03,6.827040209199822796e-01,1.363681857330502964e+02,5.234230843783361706e+03,7.242443212741995318e+00,8.330722013917554847e+00,1.789602953659471000e-03,1.594144768192077510e+00,-6.802507368507130225e-01,9.999009045023465880e-01,0.000000000000000000e+00
1.075820885877081835e-02,1.659269128056138021e+00,9.993240890908059448e-01,1.227551242565560869e+03,6.868326876514594392e-01,1.451084982805573702e+02,4.908545701134193223e+03,6.934573274267938459e+00,8.000426881468772677e+00,1.865561235859932885e-03,1.568850238916657425e+00,-6.676693883321643819e-01,9.998250328345318350e-01,0.000000000000000000e+00
9.055265953761262518e-03,2.892255721053447637e+00,9.990767742828789988e-01,1.566508172248353958e+03,5.759538168364830568e-01,1.707702298360639190e+02,6.263140433272365044e+03,6.825802974799048073e+00,8.340305893685627581e+00,1.623883564768900060e-03,1.952602737627809670e+00,-5.832564855290223171e-01,9.994556310870406080e-01,0.000000000000000000e+00
1.161931990079793572e-02,1.998460848364086662e+00,9.992325886507912314e-01,1.302216434389160668e+03,6.585742861463577125e-01,1.582641329916400537e+02,5.206867276708282589e+03,6.668239985613390708e+00,7.819900515552443032e+00,1.902190275502365496e-03,1.631459787672340456e+00,-6.359820394471238370e-01,9.996427215091285845e-01,0.000000000000000000e+00
9.129168023989756367e-03,3.554079712434117244e+00,9.987212389538842050e-01,1.389789632439209754e+03,5.705560463543238869e-01,1.602374223674636653e+02,5.555604450044398618e+03,6.771814513585292516e+00,8.312235716452216039e+00,1.855871773677046947e-03,1.974546764826999201e+00,-5.750372873773003102e-01,9.993618448180568992e-01,0.000000000000000000e+00
1.026958609448237573e-02,1.875677507167765157e+00,9.992660637865802276e-01,1.277942765174306260e+03,6.536544360340486026e-01,1.553449360874114404e+02,5.109895383190062603e+03,6.726200431480846120e+00,7.898165962877957469e+00,2.032823269994083956e-03,1.645042856721055102e+00,-6.355743035740544222e-01,9.996646312781429788e-01,0.000000000000000000e+00
8.358938535918611357e-03,3.327014859915919942e+00,9.992246261786017492e-01,2.145612637372208610e+03,5.690599300476866240e-01,1.986267828254052574e+02,8.579123534628921334e+03,7.148288991465433284e+00,8.710559904382591867e+00,1.579739965742108822e-03,1.996826020346138542e+00,-5.967840397472462532e-01,9.996826301046543017e-01,0.000000000000000000e+00
1.093021841442006099e-02,1.979749910598154639e+00,9.993141591523363454e-01,1.443460249333527145e+03,6.736039701515608158e-01,1.651847228422302578e+02,5.771861247423512395e+03,6.679324230260152540e+00,7.754825841695058841e+00,2.044135520139912354e-03,1.559277694115256407e+00,-6.494779238746910544e-01,9.996993336302693045e-01,0.000000000000000000e+00
9.455390891962697428e-03,2.228003460438055860e+00,9.991378022885406551e-01,1.292168750250657695e+03,6.388899838476223003e-01,1.506413131947887223e+02,5.166446997542195277e+03,6.959469402328851473e+00,8.211615541084556824e+00,1.987403294260456279e-03,1.717624811539034679e+00,-6.362943209565312674e-01,9.997525500950134036e-01,0.000000000000000000e+00
1.067433964341324426e-02,1.711091502725130109e+00,9.994273564944866628e-01,1.494170246695507558e+03,6.693157618403507980e-01,1.676413012662605126e+02,5.974969895279312368e+03,6.698178101199045997e+00,7.789825404834233247e+00,1.951647238272169070e-03,1.576525299520629364e+00,-6.479315233699959320e-01,9.997009967949197495e-01,0.000000000000000000e+00
